order_id,customer_id,date_key,order_status,subtotal,shipping_fee,discount_amount,order_total,payment_method
1709,1129,20260420,da_giao,3870000.0,0.0,387000.0,3483000.0,momo
1710,1138,20260421,da_giao,3850000.0,0.0,0.0,3850000.0,momo
1711,1129,20260421,dang_giao,1240000.0,0.0,0.0,1240000.0,cod
1712,1144,20260421,dang_chuan_bi,3180000.0,0.0,50000.0,3130000.0,momo
1713,1140,20260421,dang_chuan_bi,1680000.0,0.0,0.0,1680000.0,cod
1714,1136,20260421,da_giao,280000.0,30000.0,0.0,310000.0,cod
1715,1089,20260421,da_giao,12870000.0,0.0,0.0,12870000.0,momo
1716,1134,20260421,da_giao,7110000.0,0.0,0.0,7110000.0,cod
1717,1077,20260421,da_giao,5700000.0,0.0,50000.0,5650000.0,momo
1718,1145,20260421,cho_xac_nhan,5480000.0,0.0,0.0,5480000.0,banking
1719,1134,20260421,da_giao,16870000.0,0.0,0.0,16870000.0,cod
1720,1146,20260421,da_giao,3580000.0,0.0,50000.0,3530000.0,cod
1721,1129,20260421,da_giao,6660000.0,0.0,50000.0,6610000.0,cod
1722,1140,20260422,da_giao,13810000.0,0.0,0.0,13810000.0,banking
1723,1137,20260422,da_giao,15740000.0,0.0,0.0,15740000.0,cod
1724,1128,20260422,da_giao,3000000.0,0.0,50000.0,2950000.0,cod
1725,1146,20260422,da_giao,650000.0,0.0,0.0,650000.0,cod
1726,1129,20260422,dang_chuan_bi,4100000.0,0.0,0.0,4100000.0,cod
1727,1079,20260422,cho_xac_nhan,7620000.0,0.0,762000.0,6858000.0,cod
1728,1136,20260423,dang_giao,13420000.0,0.0,0.0,13420000.0,cod
1729,1146,20260423,da_giao,2340000.0,0.0,0.0,2340000.0,cod
1730,1141,20260423,da_giao,2100000.0,0.0,0.0,2100000.0,banking
1731,1148,20260423,cho_xac_nhan,480000.0,30000.0,0.0,510000.0,cod
1732,1139,20260423,da_giao,2060000.0,0.0,0.0,2060000.0,cod
1733,1104,20260423,da_giao,3250000.0,0.0,0.0,3250000.0,momo
1734,1137,20260423,dang_giao,1480000.0,0.0,0.0,1480000.0,banking
1735,1130,20260423,da_giao,2640000.0,0.0,50000.0,2590000.0,cod
1736,1146,20260423,da_giao,2790000.0,0.0,0.0,2790000.0,cod
1737,1149,20260424,cho_xac_nhan,2320000.0,0.0,0.0,2320000.0,banking
1738,1130,20260424,da_giao,18110000.0,0.0,0.0,18110000.0,banking
1739,1146,20260424,da_giao,10260000.0,0.0,0.0,10260000.0,banking
1740,1129,20260425,da_giao,12355000.0,0.0,50000.0,12305000.0,banking
1741,1133,20260425,da_huy,6900000.0,0.0,690000.0,6210000.0,banking
1742,1147,20260425,da_giao,12760000.0,0.0,0.0,12760000.0,banking
1743,1137,20260425,da_giao,840000.0,0.0,0.0,840000.0,cod
1744,1130,20260425,da_giao,9480000.0,0.0,0.0,9480000.0,banking
1745,1129,20260425,da_giao,8470000.0,0.0,0.0,8470000.0,cod
1746,1105,20260426,dang_giao,2970000.0,0.0,0.0,2970000.0,cod
1747,1122,20260426,dang_giao,7560000.0,0.0,0.0,7560000.0,momo
1748,1104,20260426,da_giao,4180000.0,0.0,0.0,4180000.0,cod
1749,1130,20260426,da_giao,3590000.0,0.0,0.0,3590000.0,cod
1750,1126,20260426,dang_giao,11560000.0,0.0,50000.0,11510000.0,cod
1751,1143,20260426,da_giao,280000.0,30000.0,0.0,310000.0,momo
1752,1142,20260426,da_huy,4945000.0,0.0,0.0,4945000.0,cod
1753,1139,20260426,da_giao,12300000.0,0.0,50000.0,12250000.0,banking
1754,1015,20260426,da_giao,26000000.0,0.0,0.0,26000000.0,momo
1755,1149,20260427,da_huy,2180000.0,0.0,50000.0,2130000.0,banking
1756,1095,20260427,da_giao,2220000.0,0.0,222000.0,1998000.0,cod
1757,1133,20260427,cho_xac_nhan,8400000.0,0.0,50000.0,8350000.0,cod
1758,1140,20260427,da_giao,4920000.0,0.0,0.0,4920000.0,banking
1759,1139,20260427,da_giao,4940000.0,0.0,0.0,4940000.0,cod
1760,1129,20260427,da_giao,8970000.0,0.0,0.0,8970000.0,banking
1761,1118,20260427,da_giao,4450000.0,0.0,0.0,4450000.0,cod
1762,1116,20260427,da_giao,480000.0,30000.0,50000.0,460000.0,momo
1763,1148,20260428,da_giao,7800000.0,0.0,780000.0,7020000.0,cod
1764,1128,20260428,da_giao,1100000.0,0.0,50000.0,1050000.0,cod
1765,1132,20260428,da_giao,3960000.0,0.0,0.0,3960000.0,momo
1766,1142,20260429,dang_chuan_bi,12600000.0,0.0,1260000.0,11340000.0,cod
1767,1133,20260429,da_giao,13380000.0,0.0,0.0,13380000.0,banking
1768,1148,20260429,da_giao,15400000.0,0.0,0.0,15400000.0,cod
1769,1145,20260429,da_giao,1450000.0,0.0,0.0,1450000.0,cod
1770,1135,20260429,da_giao,2930000.0,0.0,0.0,2930000.0,cod
1771,1128,20260429,da_giao,2120000.0,0.0,0.0,2120000.0,cod
1772,1114,20260429,da_huy,1560000.0,0.0,0.0,1560000.0,cod
1773,1136,20260429,da_giao,520000.0,0.0,0.0,520000.0,momo
1774,1136,20260429,cho_xac_nhan,9180000.0,0.0,0.0,9180000.0,momo
1775,1117,20260429,cho_xac_nhan,360000.0,30000.0,36000.0,354000.0,cod
1776,1007,20260501,da_giao,10760000.0,0.0,0.0,10760000.0,cod
1777,1137,20260501,da_giao,4010000.0,0.0,0.0,4010000.0,cod
1778,1135,20260501,da_huy,13520000.0,0.0,50000.0,13470000.0,momo
1779,1135,20260501,da_giao,1860000.0,0.0,0.0,1860000.0,cod
1780,1115,20260501,da_giao,4200000.0,0.0,50000.0,4150000.0,momo
1781,1139,20260501,cho_xac_nhan,680000.0,0.0,0.0,680000.0,momo
1782,1140,20260502,da_giao,750000.0,0.0,0.0,750000.0,banking
1783,1135,20260502,da_giao,280000.0,30000.0,0.0,310000.0,cod
1784,1136,20260502,da_giao,14290000.0,0.0,0.0,14290000.0,cod
1785,1139,20260502,da_giao,14350000.0,0.0,1435000.0,12915000.0,cod
1786,1138,20260503,da_giao,6640000.0,0.0,0.0,6640000.0,banking
1787,1138,20260503,cho_xac_nhan,6310000.0,0.0,0.0,6310000.0,banking
1788,1149,20260503,da_giao,4350000.0,0.0,0.0,4350000.0,cod
1789,1145,20260503,dang_giao,5100000.0,0.0,510000.0,4590000.0,cod
1790,1103,20260503,da_giao,9405000.0,0.0,0.0,9405000.0,cod
1791,1143,20260503,da_giao,1920000.0,0.0,0.0,1920000.0,cod
1792,1143,20260503,dang_chuan_bi,13730000.0,0.0,0.0,13730000.0,banking
1793,1142,20260503,da_giao,2800000.0,0.0,0.0,2800000.0,cod
1794,1147,20260504,da_giao,2890000.0,0.0,50000.0,2840000.0,banking
1795,1013,20260504,da_giao,480000.0,30000.0,50000.0,460000.0,banking
1796,1145,20260504,da_giao,640000.0,0.0,0.0,640000.0,cod
1797,1131,20260504,da_giao,6900000.0,0.0,0.0,6900000.0,cod
1798,1134,20260504,da_giao,6370000.0,0.0,637000.0,5733000.0,banking
1799,1051,20260504,cho_xac_nhan,6360000.0,0.0,0.0,6360000.0,momo
1800,1128,20260504,dang_giao,385000.0,30000.0,38500.0,376500.0,cod
1801,1092,20260504,da_giao,21450000.0,0.0,0.0,21450000.0,momo
1802,1144,20260504,da_giao,6640000.0,0.0,664000.0,5976000.0,cod
1803,1132,20260504,da_giao,3300000.0,0.0,0.0,3300000.0,cod
1804,1136,20260504,da_giao,7660000.0,0.0,0.0,7660000.0,cod
1805,1144,20260504,da_giao,1280000.0,0.0,0.0,1280000.0,banking
1806,1133,20260505,da_giao,2480000.0,0.0,0.0,2480000.0,momo
1807,1054,20260505,da_giao,5750000.0,0.0,0.0,5750000.0,cod
1808,1143,20260505,da_huy,2160000.0,0.0,0.0,2160000.0,momo
1809,1148,20260506,dang_giao,2890000.0,0.0,0.0,2890000.0,cod
1810,1134,20260506,da_giao,630000.0,0.0,50000.0,580000.0,cod
1811,1113,20260506,cho_xac_nhan,8040000.0,0.0,804000.0,7236000.0,momo
1812,1133,20260506,da_giao,3640000.0,0.0,0.0,3640000.0,cod
1813,1132,20260506,da_giao,3730000.0,0.0,50000.0,3680000.0,momo
1814,1143,20260506,da_giao,3480000.0,0.0,50000.0,3430000.0,banking
1815,1102,20260506,da_giao,2040000.0,0.0,0.0,2040000.0,banking
1816,1137,20260507,da_giao,4225000.0,0.0,0.0,4225000.0,cod
1817,1128,20260507,da_giao,8735000.0,0.0,0.0,8735000.0,banking
1818,1142,20260507,da_huy,7930000.0,0.0,0.0,7930000.0,cod
1819,1116,20260507,da_giao,5180000.0,0.0,50000.0,5130000.0,cod
1820,1133,20260507,dang_giao,4840000.0,0.0,0.0,4840000.0,cod
1821,1140,20260507,da_giao,1330000.0,0.0,0.0,1330000.0,banking
1822,1129,20260507,da_giao,620000.0,0.0,50000.0,570000.0,banking
1823,1133,20260507,dang_giao,4730000.0,0.0,0.0,4730000.0,banking
1824,1135,20260507,da_giao,11020000.0,0.0,0.0,11020000.0,banking
1825,1128,20260507,da_giao,2340000.0,0.0,0.0,2340000.0,momo
1826,1128,20260507,cho_xac_nhan,11770000.0,0.0,1177000.0,10593000.0,cod
1827,1144,20260507,da_giao,3040000.0,0.0,0.0,3040000.0,cod
1828,1130,20260508,da_giao,3120000.0,0.0,312000.0,2808000.0,banking
1829,1144,20260508,dang_giao,11460000.0,0.0,1146000.0,10314000.0,cod
1830,1134,20260508,da_huy,12370000.0,0.0,0.0,12370000.0,cod
1831,1136,20260508,dang_giao,3680000.0,0.0,0.0,3680000.0,cod
1832,1142,20260509,da_giao,13700000.0,0.0,1370000.0,12330000.0,momo
1833,1135,20260509,dang_chuan_bi,650000.0,0.0,0.0,650000.0,banking
1834,1146,20260510,dang_chuan_bi,4330000.0,0.0,0.0,4330000.0,momo
1835,1147,20260510,da_giao,3560000.0,0.0,356000.0,3204000.0,cod
1836,1138,20260510,cho_xac_nhan,460000.0,30000.0,50000.0,440000.0,momo
1837,1129,20260510,da_giao,2240000.0,0.0,0.0,2240000.0,cod
1838,1070,20260510,da_giao,4890000.0,0.0,0.0,4890000.0,cod
1839,1130,20260510,da_giao,1790000.0,0.0,0.0,1790000.0,cod
1840,1146,20260510,da_giao,5000000.0,0.0,0.0,5000000.0,cod
1841,1066,20260510,da_giao,3980000.0,0.0,0.0,3980000.0,momo
1842,1137,20260511,da_huy,6770000.0,0.0,0.0,6770000.0,banking
1843,1130,20260511,da_giao,4060000.0,0.0,0.0,4060000.0,momo
1844,1144,20260511,da_giao,8400000.0,0.0,0.0,8400000.0,cod
1845,1128,20260511,da_giao,6720000.0,0.0,672000.0,6048000.0,banking
1846,1129,20260511,da_giao,1240000.0,0.0,124000.0,1116000.0,banking
1847,1038,20260511,dang_chuan_bi,620000.0,0.0,0.0,620000.0,banking
1848,1134,20260512,da_giao,4950000.0,0.0,495000.0,4455000.0,banking
1849,1149,20260512,da_giao,4060000.0,0.0,0.0,4060000.0,momo
1850,1148,20260512,da_giao,11080000.0,0.0,0.0,11080000.0,momo
1851,1124,20260512,dang_chuan_bi,720000.0,0.0,72000.0,648000.0,cod
1852,1133,20260512,dang_chuan_bi,13050000.0,0.0,0.0,13050000.0,cod
1853,1140,20260512,dang_chuan_bi,7180000.0,0.0,50000.0,7130000.0,cod
1854,1142,20260512,da_giao,11640000.0,0.0,0.0,11640000.0,momo
1855,1090,20260513,da_giao,960000.0,0.0,0.0,960000.0,cod
1856,1142,20260513,da_giao,5400000.0,0.0,50000.0,5350000.0,cod
1857,1081,20260513,da_giao,5570000.0,0.0,0.0,5570000.0,momo
1858,1147,20260513,da_giao,320000.0,30000.0,32000.0,318000.0,banking
1859,1133,20260513,cho_xac_nhan,26400000.0,0.0,0.0,26400000.0,banking
1860,1137,20260514,da_huy,2180000.0,0.0,0.0,2180000.0,banking
1861,1126,20260514,cho_xac_nhan,18600000.0,0.0,0.0,18600000.0,banking
1862,1137,20260514,cho_xac_nhan,920000.0,0.0,0.0,920000.0,cod
1863,1149,20260514,dang_giao,7160000.0,0.0,0.0,7160000.0,cod
1864,1032,20260514,da_giao,1160000.0,0.0,50000.0,1110000.0,banking
1865,1142,20260515,da_giao,14570000.0,0.0,0.0,14570000.0,cod
1866,1125,20260515,dang_giao,9120000.0,0.0,0.0,9120000.0,cod
1867,1147,20260515,da_giao,3430000.0,0.0,50000.0,3380000.0,cod
1868,1135,20260515,da_giao,6970000.0,0.0,0.0,6970000.0,momo
1869,1140,20260515,da_giao,3060000.0,0.0,0.0,3060000.0,cod
1870,1138,20260515,cho_xac_nhan,11200000.0,0.0,50000.0,11150000.0,banking
1871,1134,20260515,dang_chuan_bi,12540000.0,0.0,0.0,12540000.0,banking
1872,1149,20260515,da_giao,5800000.0,0.0,0.0,5800000.0,banking
1873,1088,20260516,cho_xac_nhan,1680000.0,0.0,0.0,1680000.0,momo
1874,1021,20260516,cho_xac_nhan,1500000.0,0.0,0.0,1500000.0,cod
1875,1141,20260516,da_giao,11060000.0,0.0,0.0,11060000.0,cod
1876,1148,20260516,dang_giao,1060000.0,0.0,0.0,1060000.0,cod
1877,1132,20260516,dang_chuan_bi,1480000.0,0.0,148000.0,1332000.0,cod
1878,1143,20260516,dang_giao,13410000.0,0.0,1341000.0,12069000.0,banking
1879,1133,20260516,da_giao,1120000.0,0.0,50000.0,1070000.0,momo
1880,1145,20260516,dang_chuan_bi,5350000.0,0.0,0.0,5350000.0,cod
1881,1137,20260516,cho_xac_nhan,16190000.0,0.0,0.0,16190000.0,cod
1882,1025,20260516,dang_giao,1260000.0,0.0,50000.0,1210000.0,cod
1883,1148,20260516,da_giao,18220000.0,0.0,0.0,18220000.0,banking
1884,1149,20260516,cho_xac_nhan,4300000.0,0.0,0.0,4300000.0,cod
1885,1128,20260517,da_giao,8280000.0,0.0,0.0,8280000.0,cod
1886,1137,20260517,da_giao,3170000.0,0.0,0.0,3170000.0,cod
1887,1080,20260517,da_giao,6380000.0,0.0,638000.0,5742000.0,banking
1888,1131,20260518,da_giao,8580000.0,0.0,0.0,8580000.0,momo
1889,1139,20260518,dang_chuan_bi,970000.0,0.0,0.0,970000.0,banking
1890,1107,20260518,dang_giao,5800000.0,0.0,0.0,5800000.0,banking
1891,1034,20260518,cho_xac_nhan,1140000.0,0.0,0.0,1140000.0,banking
1892,1133,20260518,da_giao,2520000.0,0.0,0.0,2520000.0,cod
1893,1133,20260518,dang_chuan_bi,19600000.0,0.0,0.0,19600000.0,banking
1894,1017,20260518,dang_giao,8400000.0,0.0,840000.0,7560000.0,banking
1895,1140,20260518,da_giao,9350000.0,0.0,0.0,9350000.0,cod
1896,1148,20260518,da_giao,1780000.0,0.0,0.0,1780000.0,banking
1897,1141,20260519,da_giao,4670000.0,0.0,0.0,4670000.0,cod
1898,1040,20260519,da_giao,4880000.0,0.0,488000.0,4392000.0,cod
1899,1149,20260519,da_giao,1780000.0,0.0,178000.0,1602000.0,cod
1900,1148,20260519,da_giao,7600000.0,0.0,760000.0,6840000.0,cod
1901,1068,20260519,cho_xac_nhan,10070000.0,0.0,0.0,10070000.0,cod
1902,1133,20260519,da_giao,8130000.0,0.0,0.0,8130000.0,cod
1903,1122,20260519,dang_giao,7270000.0,0.0,0.0,7270000.0,cod
1904,1139,20260519,da_giao,4390000.0,0.0,439000.0,3951000.0,banking
1905,1131,20260520,da_giao,2680000.0,0.0,268000.0,2412000.0,banking
1906,1140,20260520,da_giao,6690000.0,0.0,0.0,6690000.0,cod
1907,1130,20260520,da_giao,880000.0,0.0,0.0,880000.0,banking
1908,1132,20260520,da_giao,12870000.0,0.0,1287000.0,11583000.0,cod
1909,1147,20260520,cho_xac_nhan,4180000.0,0.0,0.0,4180000.0,cod
1910,1140,20260520,da_giao,5780000.0,0.0,0.0,5780000.0,cod
1911,1144,20260520,da_giao,1890000.0,0.0,0.0,1890000.0,cod
1912,1133,20260520,da_giao,280000.0,30000.0,0.0,310000.0,banking
1913,1146,20260520,da_giao,10000000.0,0.0,0.0,10000000.0,banking
1914,1136,20260520,da_giao,2340000.0,0.0,0.0,2340000.0,banking
1915,1134,20260521,da_giao,3320000.0,0.0,332000.0,2988000.0,momo
1916,1133,20260521,da_giao,10210000.0,0.0,0.0,10210000.0,banking
1917,1129,20260521,da_giao,2260000.0,0.0,0.0,2260000.0,cod
1918,1147,20260522,dang_giao,2900000.0,0.0,0.0,2900000.0,cod
1919,1131,20260522,dang_giao,5320000.0,0.0,0.0,5320000.0,momo
1920,1131,20260522,da_giao,12540000.0,0.0,0.0,12540000.0,cod
1921,1073,20260522,da_giao,4140000.0,0.0,414000.0,3726000.0,banking
1922,1137,20260522,dang_chuan_bi,2570000.0,0.0,0.0,2570000.0,cod
1923,1062,20260522,da_giao,5250000.0,0.0,525000.0,4725000.0,banking
1924,1141,20260522,dang_chuan_bi,5300000.0,0.0,530000.0,4770000.0,momo
1925,1147,20260522,da_giao,5250000.0,0.0,0.0,5250000.0,banking
1926,1143,20260523,da_giao,4790000.0,0.0,0.0,4790000.0,cod
1927,1146,20260523,da_giao,2940000.0,0.0,50000.0,2890000.0,cod
1928,1148,20260523,cho_xac_nhan,4420000.0,0.0,0.0,4420000.0,cod
1929,1139,20260523,da_giao,4110000.0,0.0,0.0,4110000.0,cod
1930,1076,20260523,da_giao,770000.0,0.0,77000.0,693000.0,momo
1931,1142,20260523,da_giao,1680000.0,0.0,168000.0,1512000.0,cod
1932,1093,20260524,da_giao,7000000.0,0.0,50000.0,6950000.0,cod
1933,1048,20260524,cho_xac_nhan,1100000.0,0.0,0.0,1100000.0,cod
1934,1136,20260524,da_giao,17130000.0,0.0,50000.0,17080000.0,cod
1935,1135,20260524,cho_xac_nhan,16580000.0,0.0,0.0,16580000.0,cod
1936,1069,20260525,da_giao,11000000.0,0.0,0.0,11000000.0,cod
1937,1142,20260525,dang_chuan_bi,420000.0,30000.0,0.0,450000.0,banking
1938,1147,20260525,da_giao,2060000.0,0.0,50000.0,2010000.0,cod
1939,1139,20260525,da_giao,4410000.0,0.0,0.0,4410000.0,banking
1940,1027,20260526,da_giao,1860000.0,0.0,0.0,1860000.0,cod
1941,1145,20260526,da_giao,1830000.0,0.0,0.0,1830000.0,momo
1942,1149,20260526,cho_xac_nhan,2380000.0,0.0,0.0,2380000.0,banking
1943,1132,20260526,da_giao,2460000.0,0.0,0.0,2460000.0,momo
1944,1016,20260526,da_giao,2400000.0,0.0,0.0,2400000.0,cod
1945,1148,20260526,da_giao,3950000.0,0.0,50000.0,3900000.0,cod
1946,1131,20260526,da_giao,7560000.0,0.0,0.0,7560000.0,cod
1947,1132,20260526,cho_xac_nhan,3670000.0,0.0,0.0,3670000.0,cod
1948,1135,20260527,da_giao,6440000.0,0.0,644000.0,5796000.0,banking
1949,1130,20260527,da_giao,10710000.0,0.0,0.0,10710000.0,banking
1950,1141,20260527,dang_chuan_bi,7640000.0,0.0,0.0,7640000.0,momo
1951,1131,20260527,dang_giao,580000.0,0.0,0.0,580000.0,cod
1952,1101,20260527,da_giao,6850000.0,0.0,0.0,6850000.0,cod
1953,1064,20260527,da_giao,1860000.0,0.0,186000.0,1674000.0,cod
1954,1146,20260527,da_giao,220000.0,30000.0,0.0,250000.0,cod
1955,1146,20260527,cho_xac_nhan,20990000.0,0.0,50000.0,20940000.0,cod
1956,1095,20260528,da_giao,1860000.0,0.0,0.0,1860000.0,cod
1957,1137,20260528,cho_xac_nhan,10750000.0,0.0,0.0,10750000.0,cod
1958,1129,20260528,da_giao,6010000.0,0.0,0.0,6010000.0,banking
1959,1024,20260529,dang_giao,5600000.0,0.0,560000.0,5040000.0,banking
1960,1136,20260529,cho_xac_nhan,10200000.0,0.0,0.0,10200000.0,banking
1961,1098,20260529,da_giao,12520000.0,0.0,0.0,12520000.0,cod
1962,1149,20260529,da_giao,4310000.0,0.0,0.0,4310000.0,momo
1963,1134,20260529,da_giao,865000.0,0.0,0.0,865000.0,cod
1964,1147,20260529,da_giao,8445000.0,0.0,0.0,8445000.0,momo
1965,1132,20260529,cho_xac_nhan,5910000.0,0.0,591000.0,5319000.0,banking
1966,1131,20260529,cho_xac_nhan,690000.0,0.0,0.0,690000.0,cod
1967,1145,20260530,da_giao,920000.0,0.0,0.0,920000.0,momo
1968,1012,20260530,da_giao,2200000.0,0.0,0.0,2200000.0,cod
1969,1146,20260530,da_giao,680000.0,0.0,0.0,680000.0,cod
1970,1135,20260530,cho_xac_nhan,840000.0,0.0,0.0,840000.0,banking
1971,1002,20260530,da_giao,16800000.0,0.0,0.0,16800000.0,momo
1972,1147,20260530,da_giao,3300000.0,0.0,0.0,3300000.0,cod
1973,1146,20260530,da_giao,1980000.0,0.0,0.0,1980000.0,cod
1974,1137,20260530,da_giao,3000000.0,0.0,300000.0,2700000.0,cod
1975,1144,20260531,da_giao,5580000.0,0.0,50000.0,5530000.0,cod
1976,1084,20260531,da_giao,15380000.0,0.0,1538000.0,13842000.0,banking
1977,1143,20260531,da_huy,5190000.0,0.0,0.0,5190000.0,banking
1978,1130,20260531,dang_giao,12910000.0,0.0,0.0,12910000.0,cod
1979,1148,20260531,da_giao,3400000.0,0.0,0.0,3400000.0,cod
1980,1133,20260531,da_giao,1500000.0,0.0,150000.0,1350000.0,cod
1981,1137,20260531,da_giao,2980000.0,0.0,50000.0,2930000.0,banking
1982,1136,20260531,da_giao,2480000.0,0.0,0.0,2480000.0,cod
1983,1148,20260531,da_giao,2900000.0,0.0,50000.0,2850000.0,momo
1984,1053,20260601,da_giao,2240000.0,0.0,50000.0,2190000.0,cod
1985,1136,20260601,da_giao,15930000.0,0.0,0.0,15930000.0,momo
1986,1130,20260601,dang_giao,540000.0,0.0,0.0,540000.0,cod
1987,1097,20260601,da_giao,1780000.0,0.0,0.0,1780000.0,banking
1988,1149,20260601,da_giao,15570000.0,0.0,1557000.0,14013000.0,cod
1989,1130,20260601,da_giao,2460000.0,0.0,0.0,2460000.0,banking
1990,1090,20260601,da_giao,3940000.0,0.0,394000.0,3546000.0,cod
1991,1145,20260601,dang_chuan_bi,16750000.0,0.0,50000.0,16700000.0,cod
1992,1132,20260602,dang_giao,1120000.0,0.0,0.0,1120000.0,momo
1993,1143,20260602,da_giao,2960000.0,0.0,50000.0,2910000.0,cod
1994,1148,20260602,da_giao,180000.0,30000.0,0.0,210000.0,banking
1995,1131,20260602,dang_giao,4630000.0,0.0,0.0,4630000.0,cod
1996,1128,20260602,cho_xac_nhan,7880000.0,0.0,0.0,7880000.0,cod
1997,1141,20260602,da_giao,2340000.0,0.0,50000.0,2290000.0,momo
1998,1144,20260602,dang_giao,2700000.0,0.0,0.0,2700000.0,momo
1999,1148,20260602,dang_giao,3060000.0,0.0,50000.0,3010000.0,cod
